"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","test_part","pair","pair_validity","trial_validity","pair_trials_per_block","pair_best_choice","reward_type","correct_response","stim_left","stim_right","stim_best_choice","subjectkey","src_subject_id","site","interview_date","interview_age","sex","trial","block","accuracy","stim_feedback","stim_set","reward_set","reward_tally"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field16.bmp'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/losepoints.bmp'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field15.bmp'>","null","html-keyboard-response","84","93760","0.0-7.0-2.25","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","85","94766","0.0-7.0-0.26","","","","","","","","","","","","","","","","","","","","","","","",""
"1581.99999993667","<img src='stim/a/Field14.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field11.bmp'>","49","html-keyboard-response","86","96357","0.0-7.0-1.26","training","cd","0.8","invalid","10","c","win:stay","49","Field14.bmp","Field11.bmp","Field14.bmp","GUID","1","00","10/09/2020","","","27","1","1","not_winner.png","A","points","1"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field14.bmp'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/not_winner.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field11.bmp'>","null","html-keyboard-response","87","97362","0.0-7.0-2.26","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","88","98366","0.0-7.0-0.27","","","","","","","","","","","","","","","","","","","","","","","",""
"634.9999997764826","<img src='stim/a/Field5.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field3.bmp'>","49","html-keyboard-response","89","99004","0.0-7.0-1.27","training","ab","0.9","valid","10","a","win:stay","48","Field5.bmp","Field3.bmp","Field3.bmp","GUID","1","00","10/09/2020","","","28","1","0","not_winner.png","A","points","1"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field5.bmp'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/not_winner.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field3.bmp'>","null","html-keyboard-response","90","100310","0.0-7.0-2.27","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","91","101312","0.0-7.0-0.28","","","","","","","","","","","","","","","","","","","","","","","",""
"898.0000000447035","<img src='stim/a/Field16.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field15.bmp'>","49","html-keyboard-response","92","102214","0.0-7.0-1.28","training","gh","0.8","invalid","10","g","avoid:lose","48","Field15.bmp","Field16.bmp","Field15.bmp","GUID","1","00","10/09/2020","","","29","1","0","keep_points.png","A","points","1"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field16.bmp'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/keep_points.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field15.bmp'>","null","html-keyboard-response","93","103221","0.0-7.0-2.28","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","94","104224","0.0-7.0-0.29","","","","","","","","","","","","","","","","","","","","","","","",""
"640.0000001303852","<img src='stim/a/Field11.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field14.bmp'>","49","html-keyboard-response","95","104868","0.0-7.0-1.29","training","cd","0.8","valid","10","c","win:stay","48","Field11.bmp","Field14.bmp","Field14.bmp","GUID","1","00","10/09/2020","","","30","1","0","not_winner.png","A","points","1"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field11.bmp'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/not_winner.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field14.bmp'>","null","html-keyboard-response","96","105873","0.0-7.0-2.29","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","97","106877","0.0-7.0-0.30","","","","","","","","","","","","","","","","","","","","","","","",""
"955.9999997727573","<img src='stim/a/Field9.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field12.bmp'>","49","html-keyboard-response","98","107836","0.0-7.0-1.30","training","ef","0.9","valid","10","e","avoid:lose","49","Field9.bmp","Field12.bmp","Field9.bmp","GUID","1","00","10/09/2020","","","31","1","1","keep_points.png","A","points","1"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field9.bmp'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/keep_points.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field12.bmp'>","null","html-keyboard-response","99","108842","0.0-7.0-2.30","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","100","109845","0.0-7.0-0.31","","","","","","","","","","","","","","","","","","","","","","","",""
"785.0000001490116","<img src='stim/a/Field5.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field3.bmp'>","49","html-keyboard-response","101","110653","0.0-7.0-1.31","training","ab","0.9","valid","10","a","win:stay","48","Field5.bmp","Field3.bmp","Field3.bmp","GUID","1","00","10/09/2020","","","32","1","0","not_winner.png","A","points","1"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field5.bmp'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/not_winner.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field3.bmp'>","null","html-keyboard-response","102","111667","0.0-7.0-2.31","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","103","112671","0.0-7.0-0.32","","","","","","","","","","","","","","","","","","","","","","","",""
"825.0000001862645","<img src='stim/a/Field16.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field15.bmp'>","49","html-keyboard-response","104","113501","0.0-7.0-1.32","training","gh","0.8","valid","10","g","avoid:lose","48","Field15.bmp","Field16.bmp","Field15.bmp","GUID","1","00","10/09/2020","","","33","1","0","losepoints.bmp","A","points","0"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field16.bmp'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/losepoints.bmp'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field15.bmp'>","null","html-keyboard-response","105","114510","0.0-7.0-2.32","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","106","115512","0.0-7.0-0.33","","","","","","","","","","","","","","","","","","","","","","","",""
"493.99999994784594","<img src='stim/a/Field3.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field5.bmp'>","49","html-keyboard-response","107","116013","0.0-7.0-1.33","training","ab","0.9","valid","10","a","win:stay","49","Field3.bmp","Field5.bmp","Field3.bmp","GUID","1","00","10/09/2020","","","34","1","1","winpoints.bmp","A","points","1"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field3.bmp'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/winpoints.bmp'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field5.bmp'>","null","html-keyboard-response","108","117016","0.0-7.0-2.33","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","109","118019","0.0-7.0-0.34","","","","","","","","","","","","","","","","","","","","","","","",""
"483.99999970570207","<img src='stim/a/Field12.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field9.bmp'>","49","html-keyboard-response","110","118514","0.0-7.0-1.34","training","ef","0.9","valid","10","e","avoid:lose","48","Field12.bmp","Field9.bmp","Field9.bmp","GUID","1","00","10/09/2020","","","35","1","0","losepoints.bmp","A","points","0"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field12.bmp'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/losepoints.bmp'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field9.bmp'>","null","html-keyboard-response","111","119517","0.0-7.0-2.34","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","112","120518","0.0-7.0-0.35","","","","","","","","","","","","","","","","","","","","","","","",""
"502.00000032782555","<img src='stim/a/Field11.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field14.bmp'>","49","html-keyboard-response","113","121028","0.0-7.0-1.35","training","cd","0.8","valid","10","c","win:stay","48","Field11.bmp","Field14.bmp","Field14.bmp","GUID","1","00","10/09/2020","","","36","1","0","not_winner.png","A","points","0"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field11.bmp'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/not_winner.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field14.bmp'>","null","html-keyboard-response","114","122035","0.0-7.0-2.35","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","115","123036","0.0-7.0-0.36","","","","","","","","","","","","","","","","","","","","","","","",""
"490.9999999217689","<img src='stim/a/Field14.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field11.bmp'>","49","html-keyboard-response","116","123532","0.0-7.0-1.36","training","cd","0.8","valid","10","c","win:stay","49","Field14.bmp","Field11.bmp","Field14.bmp","GUID","1","00","10/09/2020","","","37","1","1","winpoints.bmp","A","points","1"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field14.bmp'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/winpoints.bmp'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field11.bmp'>","null","html-keyboard-response","117","124544","0.0-7.0-2.36","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","118","125546","0.0-7.0-0.37","","","","","","","","","","","","","","","","","","","","","","","",""
"518.0000001564622","<img src='stim/a/Field9.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field12.bmp'>","49","html-keyboard-response","119","126069","0.0-7.0-1.37","training","ef","0.9","valid","10","e","avoid:lose","49","Field9.bmp","Field12.bmp","Field9.bmp","GUID","1","00","10/09/2020","","","38","1","1","keep_points.png","A","points","1"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field9.bmp'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/keep_points.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field12.bmp'>","null","html-keyboard-response","120","127074","0.0-7.0-2.37","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","121","128075","0.0-7.0-0.38","","","","","","","","","","","","","","","","","","","","","","","",""
"612.9999998956919","<img src='stim/a/Field5.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field3.bmp'>","49","html-keyboard-response","122","128693","0.0-7.0-1.38","training","ab","0.9","invalid","10","a","win:stay","48","Field5.bmp","Field3.bmp","Field3.bmp","GUID","1","00","10/09/2020","","","39","1","0","winpoints.bmp","A","points","2"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field5.bmp'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/winpoints.bmp'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field3.bmp'>","null","html-keyboard-response","123","129697","0.0-7.0-2.38","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","124","130704","0.0-7.0-0.39","","","","","","","","","","","","","","","","","","","","","","","",""
"783.0000002868474","<img src='stim/a/Field15.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field16.bmp'>","49","html-keyboard-response","125","131494","0.0-7.0-1.39","training","gh","0.8","valid","10","g","avoid:lose","49","Field15.bmp","Field16.bmp","Field15.bmp","GUID","1","00","10/09/2020","","","40","1","1","keep_points.png","A","points","2"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field15.bmp'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/keep_points.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field16.bmp'>","null","html-keyboard-response","126","132498","0.0-7.0-2.39","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","127","133499","0.0-8.0-0.0","","","","","","","","","","","","","","","","","","","","","","","",""
"716.9999997131526","<img src='stim/a/Field5.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field9.bmp'>","49","html-keyboard-response","128","134229","0.0-8.0-1.0","test","be","","","","e","","49","Field5.bmp","Field9.bmp","Field9.bmp","GUID","1","00","10/09/2020","","","1","1","","keep_points.png","A","points","2"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field5.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field9.bmp'>","null","html-keyboard-response","129","134438","0.0-8.0-2.0","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","130","135265","0.0-8.0-0.1","","","","","","","","","","","","","","","","","","","","","","","",""
"2379.00000018999","<img src='stim/a/Field9.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field12.bmp'>","49","html-keyboard-response","131","137655","0.0-8.0-1.1","test","ef","","","","e","","49","Field9.bmp","Field12.bmp","Field9.bmp","GUID","1","00","10/09/2020","","","2","1","","keep_points.png","A","points","2"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field9.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field12.bmp'>","null","html-keyboard-response","132","137868","0.0-8.0-2.1","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","133","138671","0.0-8.0-0.2","","","","","","","","","","","","","","","","","","","","","","","",""
"1320.9999999962747","<img src='stim/a/Field11.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field9.bmp'>","49","html-keyboard-response","134","139997","0.0-8.0-1.2","test","de","","","","e","","49","Field11.bmp","Field9.bmp","Field9.bmp","GUID","1","00","10/09/2020","","","3","1","","keep_points.png","A","points","2"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field11.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field9.bmp'>","null","html-keyboard-response","135","140202","0.0-8.0-2.2","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","136","141012","0.0-8.0-0.3","","","","","","","","","","","","","","","","","","","","","","","",""
"1266.9999999925494","<img src='stim/a/Field9.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field11.bmp'>","49","html-keyboard-response","137","142284","0.0-8.0-1.3","test","de","","","","e","","48","Field9.bmp","Field11.bmp","Field9.bmp","GUID","1","00","10/09/2020","","","4","1","","keep_points.png","A","points","2"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field9.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field11.bmp'>","null","html-keyboard-response","138","142492","0.0-8.0-2.3","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","139","143296","0.0-8.0-0.4","","","","","","","","","","","","","","","","","","","","","","","",""
"1115.0000002235174","<img src='stim/a/Field3.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field5.bmp'>","49","html-keyboard-response","140","144422","0.0-8.0-1.4","test","ab","","","","a","","49","Field3.bmp","Field5.bmp","Field3.bmp","GUID","1","00","10/09/2020","","","5","1","","keep_points.png","A","points","2"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field3.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field5.bmp'>","null","html-keyboard-response","141","144631","0.0-8.0-2.4","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","142","145432","0.0-8.0-0.5","","","","","","","","","","","","","","","","","","","","","","","",""
"755.9999995864928","<img src='stim/a/Field12.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field9.bmp'>","49","html-keyboard-response","143","146192","0.0-8.0-1.5","test","ef","","","","e","","48","Field12.bmp","Field9.bmp","Field9.bmp","GUID","1","00","10/09/2020","","","6","1","","keep_points.png","A","points","2"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field12.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field9.bmp'>","null","html-keyboard-response","144","146397","0.0-8.0-2.5","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","145","147199","0.0-8.0-0.6","","","","","","","","","","","","","","","","","","","","","","","",""
"2032.0000001229346","<img src='stim/a/Field3.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field9.bmp'>","49","html-keyboard-response","146","149239","0.0-8.0-1.6","test","ae","","","","a","","49","Field3.bmp","Field9.bmp","Field3.bmp","GUID","1","00","10/09/2020","","","7","1","","keep_points.png","A","points","2"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field3.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field9.bmp'>","null","html-keyboard-response","147","149442","0.0-8.0-2.6","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","148","150245","0.0-8.0-0.7","","","","","","","","","","","","","","","","","","","","","","","",""
"626.0000001639128","<img src='stim/a/Field3.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field15.bmp'>","49","html-keyboard-response","149","150910","0.0-8.0-1.7","test","ag","","","","a","","49","Field3.bmp","Field15.bmp","Field3.bmp","GUID","1","00","10/09/2020","","","8","1","","keep_points.png","A","points","2"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field3.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field15.bmp'>","null","html-keyboard-response","150","151115","0.0-8.0-2.7","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","151","151916","0.0-8.0-0.8","","","","","","","","","","","","","","","","","","","","","","","",""
"562.9999996162951","<img src='stim/a/Field16.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field14.bmp'>","49","html-keyboard-response","152","152485","0.0-8.0-1.8","test","ch","","","","c","","48","Field16.bmp","Field14.bmp","Field14.bmp","GUID","1","00","10/09/2020","","","9","1","","keep_points.png","A","points","2"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field16.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field14.bmp'>","null","html-keyboard-response","153","152689","0.0-8.0-2.8","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","154","153494","0.0-8.0-0.9","","","","","","","","","","","","","","","","","","","","","","","",""
"656.9999996572733","<img src='stim/a/Field14.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field11.bmp'>","49","html-keyboard-response","155","154156","0.0-8.0-1.9","test","cd","","","","c","","49","Field14.bmp","Field11.bmp","Field14.bmp","GUID","1","00","10/09/2020","","","10","1","","keep_points.png","A","points","2"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field14.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field11.bmp'>","null","html-keyboard-response","156","154361","0.0-8.0-2.9","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","157","155164","0.0-8.0-0.10","","","","","","","","","","","","","","","","","","","","","","","",""
"537.0000000111759","<img src='stim/a/Field12.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field3.bmp'>","49","html-keyboard-response","158","155710","0.0-8.0-1.10","test","af","","","","a","","48","Field12.bmp","Field3.bmp","Field3.bmp","GUID","1","00","10/09/2020","","","11","1","","keep_points.png","A","points","2"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field12.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field3.bmp'>","null","html-keyboard-response","159","155915","0.0-8.0-2.10","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","160","156719","0.0-8.0-0.11","","","","","","","","","","","","","","","","","","","","","","","",""
"574.9999997206032","<img src='stim/a/Field15.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field3.bmp'>","49","html-keyboard-response","161","157303","0.0-8.0-1.11","test","ag","","","","a","","48","Field15.bmp","Field3.bmp","Field3.bmp","GUID","1","00","10/09/2020","","","12","1","","keep_points.png","A","points","2"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field15.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field3.bmp'>","null","html-keyboard-response","162","157508","0.0-8.0-2.11","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","163","158309","0.0-8.0-0.12","","","","","","","","","","","","","","","","","","","","","","","",""
"484.99999986961484","<img src='stim/a/Field9.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field3.bmp'>","49","html-keyboard-response","164","158799","0.0-8.0-1.12","test","ae","","","","a","","48","Field9.bmp","Field3.bmp","Field3.bmp","GUID","1","00","10/09/2020","","","13","1","","keep_points.png","A","points","2"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field9.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field3.bmp'>","null","html-keyboard-response","165","159006","0.0-8.0-2.12","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","166","159808","0.0-8.0-0.13","","","","","","","","","","","","","","","","","","","","","","","",""
"427.00000014156103","<img src='stim/a/Field11.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field14.bmp'>","49","html-keyboard-response","167","160244","0.0-8.0-1.13","test","cd","","","","c","","48","Field11.bmp","Field14.bmp","Field14.bmp","GUID","1","00","10/09/2020","","","14","1","","keep_points.png","A","points","2"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field11.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field14.bmp'>","null","html-keyboard-response","168","160458","0.0-8.0-2.13","","","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","169","161259","0.0-8.0-0.14","","","","","","","","","","","","","","","","","","","","","","","",""
"390.99999982863665","<img src='stim/a/Field14.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/a/Field16.bmp'>","49","html-keyboard-response","170","161656","0.0-8.0-1.14","test","ch","","","","c","","49","Field14.bmp","Field16.bmp","Field14.bmp","GUID","1","00","10/09/2020","","","15","1","","keep_points.png","A","points","2"
"null","<img style='border: 5px solid #808080;' src='stim/a/Field14.bmp'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/a/Field16.bmp'>","null","html-keyboard-response","171","161860","0.0-8.0-2.14","","","","","","","","","","","","","","","","","","","","","","","",""
